candidate,split,seed,role,phase,rows,raw_alarm_rate,conflict_review_rate,hard_alarm_rate,review_count,hard_count,attack_score_mean,attack_score_p95,attack_threshold,threshold_roles,held_field,held_value
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,support_val,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,future_query,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,sealed_final_ood,all,54950,0.021910828025477707,0.019326660600545952,0.002584167424931756,1062,142,0.0038127760797502836,0.00387249928986902,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-ip-camera-museum,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,device_family,iotsim-ip-camera-museum
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,ood_stress,select,79950,0.9986491557223265,0.0009130706691682301,0.9977360850531583,73,79769,0.9972175979562128,0.9995892484060981,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,support_val,select,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,future_query,select,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,sealed_final_ood,all,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-stream-consumer,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.005925718619987394,id_calib|ood_val,device_family,iotsim-stream-consumer
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,ood_val,select,12205,0.7009422367882016,0.19262597296190087,0.5083162638263007,2351,6204,0.49683502846666255,0.9947449460772915,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,support_val,select,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,future_query,select,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,sealed_final_ood,all,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_device_family_iotsim-hydraulic-system,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.01337261921102279,id_calib|ood_stress,device_family,iotsim-hydraulic-system
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,support_val,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,same_file_query,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,future_query,select,36000,0.9990833333333333,0.011361111111111112,0.9877222222222222,409,35558,0.7986454779431224,0.9976767788193371,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_TCP_Scan,leave_attack_label,42,sealed_final_attack,all,15000,0.9922,0.035333333333333335,0.9568666666666666,530,14353,0.8241883837202632,0.999226184315695,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,TCP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,support_val,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,same_file_query,select,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,future_query,select,4242,1.0,0.0983026874115983,0.9016973125884017,417,3825,0.6314115914452044,0.9693368074215639,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_UDP_Scan,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.010761205956304138,id_calib|ood_val|ood_stress,attack_label,UDP Scan
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,support_val,select,5,0.6,0.6,0.0,3,0,0.009228816219400486,0.015136707409905355,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,same_file_query,select,6827,0.7799912113666325,0.19173868463453933,0.5882525267320932,1309,4016,0.44098375022257125,0.7772952448218143,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,future_query,select,9933,0.9919460384576664,0.3257827443873956,0.6661632940702709,3236,6617,0.49151731353990064,0.8135807178683793,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Merlin_C_C_Communication,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.008388655240151293,id_calib|ood_val|ood_stress,attack_label,Merlin C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,support_val,select,2,0.5,0.5,0.0,1,0,0.019422681083990423,0.035473683823591715,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,same_file_query,select,106,0.7641509433962265,0.20754716981132076,0.5566037735849056,22,59,0.3428090954824542,0.7620423565204897,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,future_query,select,358,0.3435754189944134,0.2011173184357542,0.1424581005586592,72,51,0.10545655443839957,0.4670703878674534,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
C4_cap20000_seed42_leave_attack_label_Mirai_C_C_Communication,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.008710235565988099,id_calib|ood_val|ood_stress,attack_label,Mirai C&C Communication
