phase_mode,feature_set,model_kind,attack_q,risk_threshold,strong_attack_q,d_attack_thr,seed,role,role_type,is_report_only,n,raw_alarm_rate,hard_alarm_rate,suppress_rate,review_rate,temporal_attack_score_mean,temporal_ood_risk_mean,source_feature_set
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_heavy_future_mid,report_only_attack,True,1332,1.0,0.5885885885885885,0.4114114114114114,0.0,0.6285947775970573,0.3714052224029427,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_heavy_future_near,report_only_attack,True,1336,1.0,0.7836826347305389,0.21631736526946108,0.0,0.7156310490740566,0.28436895092594333,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,1.0,0.9995555555555555,0.00044444444444444447,0.0,0.9779524340139647,0.022047565986035154,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,support_val,dev_attack,False,64,1.0,0.984375,0.015625,0.0,0.9633818047025583,0.03661819529744179,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_far,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.9600642419606631,0.039935758039336654,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_mid,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.9463561305113134,0.053643869488686526,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9232278966262439,0.076772103373756,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,final_ood_report_only,report_only_benign_ood,True,3000,0.27466666666666667,0.0,0.27466666666666667,0.0,0.017971791671909883,0.9820282083280902,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,id_calib,dev_benign_ood,False,600,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0037741293427540675,0.9962258706572461,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,ood_stress_val,dev_benign_ood,False,2850,0.3017543859649123,0.0,0.3017543859649123,0.0,0.015525668269746683,0.9844743317302533,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,ood_val,dev_benign_ood,False,1500,0.04733333333333333,0.0,0.04733333333333333,0.0,0.003788802828899376,0.9962111971711007,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,1.0,0.60325,0.39675,0.0,0.6030049848142378,0.3969950151857622,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_far,report_only_attack,True,1332,1.0,0.481981981981982,0.5180180180180181,0.0,0.494604334467696,0.505395665532304,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_mid,report_only_attack,True,1332,1.0,0.5885885885885885,0.4114114114114114,0.0,0.6285947775970573,0.3714052224029427,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_near,report_only_attack,True,1336,1.0,0.7836826347305389,0.21631736526946108,0.0,0.7156310490740566,0.28436895092594333,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,1.0,0.9995555555555555,0.00044444444444444447,0.0,0.9779524340139647,0.022047565986035154,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_plus_temporal_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,support_val,dev_attack,False,64,1.0,0.984375,0.015625,0.0,0.9633818047025583,0.03661819529744179,current_plus_temporal_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,dev_future_far,dev_attack,False,339,1.0,0.9882005899705014,0.011799410029498525,0.0,0.9661364924140694,0.03386350758593056,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,dev_future_mid,dev_attack,False,339,1.0,1.0,0.0,0.0,0.9697187209624315,0.03028127903756832,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9660007298961585,0.03399927010384135,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,final_ood_report_only,report_only_benign_ood,True,3000,0.076,0.076,0.0,0.0,0.0789786139321218,0.9210213860678781,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,id_calib,dev_benign_ood,False,600,0.01,0.0,0.01,0.0,0.007786511491227042,0.9922134885087731,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,ood_stress_val,dev_benign_ood,False,2850,0.027017543859649124,0.027017543859649124,0.0,0.0,0.034710773113764935,0.9652892268862349,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,ood_val,dev_benign_ood,False,1500,0.01,0.002,0.008,0.0,0.01095163798302021,0.9890483620169798,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,0.99875,0.9985,0.00025,0.0,0.9474298456180046,0.05257015438199515,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,sealed_heavy_future_far,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9405739175118274,0.05942608248817251,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,sealed_heavy_future_mid,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9527732664151162,0.04722673358488355,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,sealed_heavy_future_near,report_only_attack,True,1336,0.9977544910179641,0.9970059880239521,0.0007485029940119761,0.0,0.9489378244620734,0.05106217553792657,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,0.9911111111111112,0.9866666666666667,0.0044444444444444444,0.0,0.9714237050161387,0.02857629498386112,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,42,support_val,dev_attack,False,64,0.96875,0.96875,0.0,0.0,0.9322658759077679,0.06773412409223213,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,dev_future_far,dev_attack,False,339,1.0,0.9882005899705014,0.011799410029498525,0.0,0.9661364924140694,0.03386350758593056,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,dev_future_mid,dev_attack,False,339,1.0,1.0,0.0,0.0,0.9697187209624315,0.03028127903756832,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9660007298961585,0.03399927010384135,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,final_ood_report_only,report_only_benign_ood,True,3000,0.076,0.076,0.0,0.0,0.0789786139321218,0.9210213860678781,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,id_calib,dev_benign_ood,False,600,0.01,0.0,0.01,0.0,0.007786511491227042,0.9922134885087731,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,ood_stress_val,dev_benign_ood,False,2850,0.027017543859649124,0.027017543859649124,0.0,0.0,0.034710773113764935,0.9652892268862349,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,ood_val,dev_benign_ood,False,1500,0.01,0.002,0.008,0.0,0.01095163798302021,0.9890483620169798,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,0.99875,0.9985,0.00025,0.0,0.9474298456180046,0.05257015438199515,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,sealed_heavy_future_far,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9405739175118274,0.05942608248817251,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,sealed_heavy_future_mid,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9527732664151162,0.04722673358488355,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,sealed_heavy_future_near,report_only_attack,True,1336,0.9977544910179641,0.9970059880239521,0.0007485029940119761,0.0,0.9489378244620734,0.05106217553792657,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,0.9911111111111112,0.9866666666666667,0.0044444444444444444,0.0,0.9714237050161387,0.02857629498386112,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,43,support_val,dev_attack,False,64,0.96875,0.96875,0.0,0.0,0.9322658759077679,0.06773412409223213,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,dev_future_far,dev_attack,False,339,1.0,0.9882005899705014,0.011799410029498525,0.0,0.9661364924140694,0.03386350758593056,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,dev_future_mid,dev_attack,False,339,1.0,1.0,0.0,0.0,0.9697187209624315,0.03028127903756832,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9660007298961585,0.03399927010384135,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,final_ood_report_only,report_only_benign_ood,True,3000,0.076,0.076,0.0,0.0,0.0789786139321218,0.9210213860678781,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,id_calib,dev_benign_ood,False,600,0.01,0.0,0.01,0.0,0.007786511491227042,0.9922134885087731,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,ood_stress_val,dev_benign_ood,False,2850,0.027017543859649124,0.027017543859649124,0.0,0.0,0.034710773113764935,0.9652892268862349,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,ood_val,dev_benign_ood,False,1500,0.01,0.002,0.008,0.0,0.01095163798302021,0.9890483620169798,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,0.99875,0.9985,0.00025,0.0,0.9474298456180046,0.05257015438199515,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,sealed_heavy_future_far,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9405739175118274,0.05942608248817251,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,sealed_heavy_future_mid,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9527732664151162,0.04722673358488355,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,sealed_heavy_future_near,report_only_attack,True,1336,0.9977544910179641,0.9970059880239521,0.0007485029940119761,0.0,0.9489378244620734,0.05106217553792657,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,0.9911111111111112,0.9866666666666667,0.0044444444444444444,0.0,0.9714237050161387,0.02857629498386112,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,44,support_val,dev_attack,False,64,0.96875,0.96875,0.0,0.0,0.9322658759077679,0.06773412409223213,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,dev_future_far,dev_attack,False,339,1.0,0.9882005899705014,0.011799410029498525,0.0,0.9661364924140694,0.03386350758593056,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,dev_future_mid,dev_attack,False,339,1.0,1.0,0.0,0.0,0.9697187209624315,0.03028127903756832,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9660007298961585,0.03399927010384135,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,final_ood_report_only,report_only_benign_ood,True,3000,0.076,0.076,0.0,0.0,0.0789786139321218,0.9210213860678781,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,id_calib,dev_benign_ood,False,600,0.01,0.0,0.01,0.0,0.007786511491227042,0.9922134885087731,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,ood_stress_val,dev_benign_ood,False,2850,0.027017543859649124,0.027017543859649124,0.0,0.0,0.034710773113764935,0.9652892268862349,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,ood_val,dev_benign_ood,False,1500,0.01,0.002,0.008,0.0,0.01095163798302021,0.9890483620169798,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,0.99875,0.9985,0.00025,0.0,0.9474298456180046,0.05257015438199515,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_heavy_future_far,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9405739175118274,0.05942608248817251,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_heavy_future_mid,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9527732664151162,0.04722673358488355,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_heavy_future_near,report_only_attack,True,1336,0.9977544910179641,0.9970059880239521,0.0007485029940119761,0.0,0.9489378244620734,0.05106217553792657,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,0.9911111111111112,0.9866666666666667,0.0044444444444444444,0.0,0.9714237050161387,0.02857629498386112,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,45,support_val,dev_attack,False,64,0.96875,0.96875,0.0,0.0,0.9322658759077679,0.06773412409223213,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_far,dev_attack,False,339,1.0,0.9882005899705014,0.011799410029498525,0.0,0.9661364924140694,0.03386350758593056,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_mid,dev_attack,False,339,1.0,1.0,0.0,0.0,0.9697187209624315,0.03028127903756832,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.9660007298961585,0.03399927010384135,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,final_ood_report_only,report_only_benign_ood,True,3000,0.076,0.076,0.0,0.0,0.0789786139321218,0.9210213860678781,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,id_calib,dev_benign_ood,False,600,0.01,0.0,0.01,0.0,0.007786511491227042,0.9922134885087731,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,ood_stress_val,dev_benign_ood,False,2850,0.027017543859649124,0.027017543859649124,0.0,0.0,0.034710773113764935,0.9652892268862349,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,ood_val,dev_benign_ood,False,1500,0.01,0.002,0.008,0.0,0.01095163798302021,0.9890483620169798,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,0.99875,0.9985,0.00025,0.0,0.9474298456180046,0.05257015438199515,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_far,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9405739175118274,0.05942608248817251,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_mid,report_only_attack,True,1332,0.9992492492492493,0.9992492492492493,0.0,0.0,0.9527732664151162,0.04722673358488355,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_heavy_future_near,report_only_attack,True,1336,0.9977544910179641,0.9970059880239521,0.0007485029940119761,0.0,0.9489378244620734,0.05106217553792657,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,0.9911111111111112,0.9866666666666667,0.0044444444444444444,0.0,0.9714237050161387,0.02857629498386112,current_no_parent_oodrisk
time_half,unified_current_only_no_parent,histgb_shallow,0.99,0.5,0.75,1.0,46,support_val,dev_attack,False,64,0.96875,0.96875,0.0,0.0,0.9322658759077679,0.06773412409223213,current_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,dev_future_far,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.942466130013474,0.05753386998652585,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,dev_future_mid,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.9155258997059039,0.08447410029409634,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.878209957987782,0.12179004201221787,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,final_ood_report_only,report_only_benign_ood,True,3000,0.23433333333333334,0.0,0.23433333333333334,0.0,0.007926625299958221,0.9920733747000418,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,id_calib,dev_benign_ood,False,600,0.09833333333333333,0.0,0.09833333333333333,0.0,0.0037738732902062627,0.9962261267097938,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,ood_stress_val,dev_benign_ood,False,2850,0.2985964912280702,0.0,0.2985964912280702,0.0,0.011000993650072401,0.9889990063499278,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,ood_val,dev_benign_ood,False,1500,0.042,0.0,0.042,0.0,0.003986507042367062,0.9960134929576331,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,1.0,0.60325,0.39675,0.0,0.4717065255526487,0.5282934744473513,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,sealed_heavy_future_far,report_only_attack,True,1332,1.0,0.481981981981982,0.5180180180180181,0.0,0.3320772856773653,0.6679227143226348,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,sealed_heavy_future_mid,report_only_attack,True,1332,1.0,0.5885885885885885,0.4114114114114114,0.0,0.5229777602662863,0.47702223973371377,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,sealed_heavy_future_near,report_only_attack,True,1336,1.0,0.7836826347305389,0.21631736526946108,0.0,0.5926437019883559,0.4073562980116441,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,1.0,0.9995555555555555,0.00044444444444444447,0.0,0.971635055108925,0.028364944891075,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,42,support_val,dev_attack,False,64,1.0,0.984375,0.015625,0.0,0.9494448114016503,0.05055518859834968,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,dev_future_far,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.942466130013474,0.05753386998652585,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,dev_future_mid,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.9155258997059039,0.08447410029409634,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.878209957987782,0.12179004201221787,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,final_ood_report_only,report_only_benign_ood,True,3000,0.23433333333333334,0.0,0.23433333333333334,0.0,0.007926625299958221,0.9920733747000418,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,id_calib,dev_benign_ood,False,600,0.09833333333333333,0.0,0.09833333333333333,0.0,0.0037738732902062627,0.9962261267097938,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,ood_stress_val,dev_benign_ood,False,2850,0.2985964912280702,0.0,0.2985964912280702,0.0,0.011000993650072401,0.9889990063499278,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,ood_val,dev_benign_ood,False,1500,0.042,0.0,0.042,0.0,0.003986507042367062,0.9960134929576331,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,sealed_dev_heavy_query_report_only,report_only_attack,True,4000,1.0,0.60325,0.39675,0.0,0.4717065255526487,0.5282934744473513,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,sealed_heavy_future_far,report_only_attack,True,1332,1.0,0.481981981981982,0.5180180180180181,0.0,0.3320772856773653,0.6679227143226348,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,sealed_heavy_future_mid,report_only_attack,True,1332,1.0,0.5885885885885885,0.4114114114114114,0.0,0.5229777602662863,0.47702223973371377,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,sealed_heavy_future_near,report_only_attack,True,1336,1.0,0.7836826347305389,0.21631736526946108,0.0,0.5926437019883559,0.4073562980116441,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,sealed_medium_attack_eval_report_only,report_only_attack,True,2250,1.0,0.9995555555555555,0.00044444444444444447,0.0,0.971635055108925,0.028364944891075,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,43,support_val,dev_attack,False,64,1.0,0.984375,0.015625,0.0,0.9494448114016503,0.05055518859834968,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,dev_future_far,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.942466130013474,0.05753386998652585,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,dev_future_mid,dev_attack,False,339,1.0,0.9970501474926253,0.0029498525073746312,0.0,0.9155258997059039,0.08447410029409634,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,dev_future_near,dev_attack,False,346,1.0,0.9971098265895953,0.002890173410404624,0.0,0.878209957987782,0.12179004201221787,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,final_ood_report_only,report_only_benign_ood,True,3000,0.23433333333333334,0.0,0.23433333333333334,0.0,0.007926625299958221,0.9920733747000418,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,id_calib,dev_benign_ood,False,600,0.09833333333333333,0.0,0.09833333333333333,0.0,0.0037738732902062627,0.9962261267097938,temporal_no_parent_oodrisk
time_half,unified_temporal_only_no_parent,histgb_shallow,0.99,0.7,0.75,1.0,44,ood_stress_val,dev_benign_ood,False,2850,0.2985964912280702,0.0,0.2985964912280702,0.0,0.011000993650072401,0.9889990063499278,temporal_no_parent_oodrisk
